id;content;title;cache;segment;digest;boost;tstamp;url
http://www.diariobae.com/seccion/finanzas.html;"﻿ Diario BAE BAE Finanzas Argentina Finanzas Negocios Mundo Espectaculos Sociedad Deportes Ed. Impresa Suplementos Ultimas Noticias La rentabilidad del sistema financiero creció 24% en el primer trimestre La banca muestra resultados más favorables que otros sectores División en la Fed: piden a Bernanke cambios en la polí­tica Crece la postura que busca frenar medidas expansivas Colombo: ""El control sobre la economí­a siempre lo hace el Estado"" La subsecretaria de Defensa del Consumidor, María Lucila ""Pimpi"" Colombo  precisó que la iniciativa ""Mirar para Cuidar"", es una convocatoria para ayudar a preservar los logros obtenidos en estos años. Creció la participación de los créditos a industrias en los últimos años Según el BCRA, la fuerte expansión de estas líneas se observa principalmente en el centro del país El dólar paralelo cedió a $8,93, y el oficial operó en alza En el terreno mayorista, la divisa llegó a $5,27. El Central vuelve a subir las tasas de interés El dólar paralelo sigue en baja YPF experimentó una fuerte alza a la espera de novedades El FMI rebajó el pronóstico de crecimiento de china El Banco Central convalidó una nueva suba de tasas y retiró $810 millones del mercado Francia y Alemania preparan un programa de empleo juvenil EE.UU. acusó a la empresa de pagos virtuales Liberty Reserve de lavar u$s 6.000 millones Cristina recibió al nene que querí­a verla ""en la vida real"" A pesar del paro, el gobierno bonaerense no mejorará la oferta a los docentes Mea culpa papal El paro de los docentes bonaerenses llegó a su tercer dí­a consecutivo Volvió a llover y Bs As sufrió anegamientos y cortes   No te pierdas en Argentina: ""Las Madres y Abuelas de Plaza de Mayo son un triunfo para la humanidad INTENSO DEBATE POR LA LEY DE BLANQUEO DE CAPITALES El gobierno bonaerense no mejorará la oferta a los docentes   No te pierdas en Negocios: La industria petrolera avanza con la sustitución de importaciones Grupo peruano invierte $30 M para producción de carrocerí­as La chilena Sodimac ingresa en el mercado brasileño EDICION: ES. EDICION: EN. EDICION: BR.   Mapa del sitio Ayuda Contacto Acerca de nosotros Suscribase Script error: local_576020.xml does not exist. Please create a blank file named local_576020.xml.";Diario BAE;NA;20130529181230;dac5632fdad2d88bd815da59b55280e5;1.0272156;2013-05-30T01:12:41.493Z;http://www.diariobae.com/seccion/finanzas.html
http://www.diariobae.com/seccion/negocios.html;"﻿ Diario BAE BAE Negocios Argentina Finanzas Negocios Mundo Espectaculos Sociedad Deportes Ed. Impresa Suplementos Ultimas Noticias Empresas argentinas apuestan a la normalización del mercado europeo de biocombustibles Confían en que el reclamo que la Cancillería realizó ante la Organización Mundial del Comercio (OMC) abra de nuevo ese mercado a la producción argentina. Giorgi instó a aumentar el comercio bilateral con Perú Avanzan las negociaciones para reducir el arancel que pagan los productos argentinos para ingresar al mercado peruano La ultrabook le gana a la notebook Se espera que sus ventas se dupliquen a fin de año. Son PC ultradelgadas que combinan funciones de las tablets con las de las notebooks Adhesión de carnicerí­as al acuerdo de precios Así lo informó el presidente de la Cámara de Empresarios y Comerciantes de Carnes y Afines de Mataderos (CECCAM) Se recalienta la batalla de los descuentos entre empresas turí­sticas que operan en la Argentina Aparecen sitios que ofrecen viajes en temporada baja y alquileres de viviendas La industria petrolera avanza con la sustitución de importaciones Grupo peruano invierte $30 M para producción de carrocerí­as La chilena Sodimac ingresa en el mercado brasileño Buscan impulsar la temporada de esquí­ en Bariloche Codere reestructura vencimientos de deudas y renueva licencias en el paí­s Tercer Encuentro de Vinos de Autor 2013 Messi: ""Trabajo duro para recuperarme"" Puntapié inicial para la Selección de Alejandro Sabella Â¿Jugas Eder? ílvarez Balanta en duda para jugar frente a Argentinos Se agotaron las entradas para Boca y Newells Zeballos clasificó a segunda ronda en Roland Garros   No te pierdas en Finanzas: El dólar paralelo sigue en baja YPF experimentó una fuerte alza a la espera de novedades El FMI rebajó el pronóstico de crecimiento de china   No te pierdas en Espectaculos: Ringo Starr editará un libro con fotos inéditas de ""Los Beatles"" sacadas por él Mick Jagger no escribirá su biografí­a Una serie de culto afianza la TV sin grillas EDICION: ES. EDICION: EN. EDICION: BR.   Mapa del sitio Ayuda Contacto Acerca de nosotros Suscribase Script error: local_576020.xml does not exist. Please create a blank file named local_576020.xml.";Diario BAE;NA;20130529181230;51eb241b954caf3414d23943bce44ab7;1.0272156;2013-05-30T01:12:46.964Z;http://www.diariobae.com/seccion/negocios.html
http://www.diariobae.com/suscripciones/;Formulario de suscripcion BAE Internacional Suscripcion Nombre Apellido Email Telefono Empresa Entrega Dirección Estado Zip Code Observaciones Confirmar Periodo de suscripción 6 meses 12 meses En el caso de que este formulario se hayase completado correctamente, aparecerán indicadores en verde sobre los botones de navegación. Caso contrario el color de los indicadores será rojo, y tendrá que revisar la información ingresada. Registrarse Datos Entrega Confirmar;Formulario de suscripcion BAE Internacional;NA;20130529203054;379d3059daf0c0bcde6ee988d5b4d647;0.34697172;2013-05-30T04:13:59.412Z;http://www.diariobae.com/suscripciones/
http://www.diariobae.com/seccion/argentina.html;"﻿ Diario BAE BAE Argentina Argentina Finanzas Negocios Mundo Espectaculos Sociedad Deportes Ed. Impresa Suplementos Ultimas Noticias Se debate en diputados el proyecto de exteriorización de divisas ANTICIPO - La Cámara baja comenzó a las 12.15 la sesión en la que se discute  el proyecto de ley impulsado por el Poder Ejecutivo, y que ayer recibió dictamen en un plenario de comisiones. Dejan sin efecto el fallo que dispuso la caducidad de la personerí­a del PJ Así lo informaron este miércoles fuentes judiciales y partidarias Montero: ""De la Sota hace una puesta de escena mediática con el decreto"" La legisladora provincial del Frente Cívico, Liliana Montero, se refirió así al decreto sobre la libertad de expresión y de prensa del gobernador cordobés Cristina recibirá a Agustí­n, el nene que se enojó por no poder verla en persona Así lo informó este miércoles la mandataria a tráves de  Twitter Diputados busca convertir en ley el proyecto de exteriorización de divisas El bloque del Frente para la Victoria buscará alcanzar el objetivo planteado de tener en vigencia la medida a partir del 1 de junio. ""Las Madres y Abuelas de Plaza de Mayo son un triunfo para la humanidad DIPUTADOS CONVIRTIó EN LEY EL BLANQUEO DE CAPITALES El gobierno bonaerense no mejorará la oferta a los docentes La presidenta pidió a los empresarios que se involucren en el plan ""Mirar para Cuidar"" La presidenta recibió al nene que la querí­a conocer en persona ""Eva somos cada una de nosotras"" El Papa llamó a la unidad y armoní­a ""Hay un antes y un después"" del programa Conectar Igualdad Abril: récord de venta de autos usados ""PRO.CRE.AR y el CEDIN van a empujar la construcción"" ""La inclusión social en los económico y la integración regional son fundamentales""   No te pierdas en Espectaculos: Ringo Starr editará un libro con fotos inéditas de ""Los Beatles"" sacadas por él Mick Jagger no escribirá su biografí­a Una serie de culto afianza la TV sin grillas   No te pierdas en Sociedad: Cristina recibió al nene que querí­a verla ""en la vida real"" A pesar del paro, el gobierno bonaerense no mejorará la oferta a los docentes Mea culpa papal EDICION: ES. EDICION: EN. EDICION: BR.   Mapa del sitio Ayuda Contacto Acerca de nosotros Suscribase camaras de vigilancia las palmas casas ecologicas detalles de boda baratos gestoria empresas guitarras electricas gibson Incineracion animales Barcelona pisos alquiler barcelona tiendas muebles online Script error: local_576020.xml does not exist. Please create a blank file named local_576020.xml.";Diario BAE;NA;20130529203054;c69fb4e381a19eeacfae4f665ff67afd;0.27561918;2013-05-30T04:48:56.118Z;http://www.diariobae.com/seccion/argentina.html
http://www.diariobae.com/seccion/deportes.html;"﻿ Diario BAE BAE Deportes Argentina Finanzas Negocios Mundo Espectaculos Sociedad Deportes Ed. Impresa Suplementos Ultimas Noticias Se agotaron rápidamente las entradas vips para Newell""™s-Boca A un costo de 430 pesos. A las 19.30, con lleno total, definen serie copera Digón denunció a la gestión de Macri en Boca Roberto Digón, presidente de la Agrupación Nuevo Boca y ex candidato a presidete del “Xeneize”, denunció que la falsificación de facturas ocurrió también durante la gestión de Mauricio Macri y calificó de “gravísima” la situación si las denuncias se confirman. Vuelve a ser Gimnasi""A"", el Lobo volvió a Primera En Córdoba, el equipo de Pedro Troglio necesitaba empatar ante Instituto para recuperar su lugar en la máxima categoría. Ganó 2-0 y consiguió volver a Primera, a falta de tres fechas para el final del torneo. Delbonis, el primer varón argentino que gana en Roland Garros El tenista de Azul superó por 6-7 (2-7), 6-1, 6-0 y 6-4 al alemán Julian Reister y se convirtió en el primer argentino en clasificar a la segunda ronda. ""Estoy muy cómodo en el Manchester City"" Agüero aseguró que las versiones sobre su posible llegada al Real Madrid, de España, fueron ""sólo rumores"". Messi: ""Trabajo duro para recuperarme"" Puntapié inicial para la Selección de Alejandro Sabella Â¿Jugas Eder? ílvarez Balanta en duda para jugar frente a Argentinos Se agotaron las entradas para Boca y Newells Zeballos clasificó a segunda ronda en Roland Garros San Antonio, entre los dos mejores con bajo presupuesto El Papa llamó a la unidad y armoní­a ""Hay un antes y un después"" del programa Conectar Igualdad Abril: récord de venta de autos usados ""PRO.CRE.AR y el CEDIN van a empujar la construcción"" ""La inclusión social en los económico y la integración regional son fundamentales""   No te pierdas en Finanzas: El dólar paralelo sigue en baja YPF experimentó una fuerte alza a la espera de novedades El FMI rebajó el pronóstico de crecimiento de china   No te pierdas en Espectaculos: Ringo Starr editará un libro con fotos inéditas de ""Los Beatles"" sacadas por él Mick Jagger no escribirá su biografí­a Una serie de culto afianza la TV sin grillas EDICION: ES. EDICION: EN. EDICION: BR.   Mapa del sitio Ayuda Contacto Acerca de nosotros Suscribase Script error: local_576020.xml does not exist. Please create a blank file named local_576020.xml.";Diario BAE;NA;20130529203054;b09b2699ed5534b72d8ea76964c74324;0.27561918;2013-05-30T04:02:33.496Z;http://www.diariobae.com/seccion/deportes.html
http://www.diariobae.com/seccion/sociedad.html;"﻿ Diario BAE BAE Sociedad Argentina Finanzas Negocios Mundo Espectaculos Sociedad Deportes Ed. Impresa Suplementos Ultimas Noticias Inminente erupción en el Copahue El gobernador de Neuquén, Jorge Sapag, anunció que junto a autoridades chilenas, vigila minuto a minuto la actividad del volcán. Argentina lideró la reunión para sumar adhesión a la convención de desaparición forzada de personas El encuentro para potenciar esfuerzos en pos de promocionar la adhesión universal a la Convención Internacional contra las Desapariciones Forzadas, contó con un panel integrado entre otros por Estela de Carlotto y Marta Vázquez. Enterraron a Videla en un Cementerio de Pilar El ex dictador Jorge Rafael Videla fue enterrado en el cementerio Memorial de Pilar el jueves 23 de mayo, informó el sitio de Internet Infojus Noticias. Asisten a los pobladores evacuados por el volcán Copahue Las localidades de Loncopue y Las Lajas, en Neuquén, recepcionaron a los pobladores de Caviahue que ayer fueron evacuados sin inconvenientes. Alerta por tormentas fuertes Así lo informó el Servicio Meteorológico Nacional Cristina recibió al nene que querí­a verla ""en la vida real"" A pesar del paro, el gobierno bonaerense no mejorará la oferta a los docentes Mea culpa papal El paro de los docentes bonaerenses llegó a su tercer dí­a consecutivo Volvió a llover y Bs As sufrió anegamientos y cortes Dí­a de la Esclerosis Múltiple, una enfermedad que afecta a 2,5 millones de adultos jóvenes El Papa llamó a la unidad y armoní­a ""Hay un antes y un después"" del programa Conectar Igualdad Abril: récord de venta de autos usados ""PRO.CRE.AR y el CEDIN van a empujar la construcción"" ""La inclusión social en los económico y la integración regional son fundamentales""   No te pierdas en Finanzas: El dólar paralelo sigue en baja YPF experimentó una fuerte alza a la espera de novedades El FMI rebajó el pronóstico de crecimiento de china   No te pierdas en Espectaculos: Ringo Starr editará un libro con fotos inéditas de ""Los Beatles"" sacadas por él Mick Jagger no escribirá su biografí­a Una serie de culto afianza la TV sin grillas EDICION: ES. EDICION: EN. EDICION: BR.   Mapa del sitio Ayuda Contacto Acerca de nosotros Suscribase Script error: local_576020.xml does not exist. Please create a blank file named local_576020.xml.";Diario BAE;NA;20130529203054;d4480e65bbb5926c3f508d835c8254c5;0.27561918;2013-05-30T04:06:08.325Z;http://www.diariobae.com/seccion/sociedad.html
http://www.diariobae.com/diario/2013/05/29/29150-la-chilena-sodimac-ingresa--en-el-mercado-brasileno.html;"﻿ Diario BAE - La chilena Sodimac ingresa en el mercado brasileño BAE Negocios Argentina Finanzas Negocios Mundo Espectaculos Sociedad Deportes Ed. Impresa Suplementos La chilena Sodimac ingresa en el mercado brasileño Compró cadena de materiales para construcción El grupo chileno Falabella, propiedad de la familia Solari, acordó la compra del 50,1 % de la brasileña Construdector, operadora de la cadena de materiales para la construcción Dicico, en una transacción de unos u$s189 millones. “La operación permitirá al grupo chileno ingresar, a través de su filial Sodimac Brasil, en el mercado de mejoramiento del hogar en ese país”, señaló en una comunicación dirigida a la Superintendencia de Valores y Seguros (SVS) la minorista chilena. El acuerdo, que tiene fecha de vencimiento el 30 de junio, fue suscrito con la brasileña Markinvest Gestão de Participações Limitada y la toma del control se concretará mediante la compra de acciones existentes y un aumento de capital, señaló la empresa. Falabella desembolsará en la operación R$388 millones (u$s189,2 millones), de los que R$319 millones corresponden a un aumento de capital y el saldo al pago por la compra de acciones ya existentes, precisó la firma chilena. La inversión será financiada en parte con fondos propios y con recursos bancarios, según se determine, precisó. Dicico opera 57 tiendas en el estado de San Pablo, con una superficie de ventas de 118.000 metros cuadrados y sus ingresos alcanzaron a los u$s385,2 millones. Falabella, en tanto, tiene operaciones en la Argentina, Chile, Perú y Colombia, cuenta con 298 tiendas por departamento, Hogar (Sodimac), supermercados (Tottus), 32 centros comerciales y un área de servicios financieros con unos 4,2 millones de clientes. A comienzos de este año, Falabella anunció un plan de inversiones de u$s3.923 millones en los próximos cinco años, con el objetivo de abrir 231 nuevas tiendas y una veintena de nuevos centros comerciales.      Grupo peruano invierte $30 M para producción de carrocerí­as Buscan impulsar la temporada de esquí­ en Bariloche Codere reestructura vencimientos de deudas y renueva licencias en el paí­s Tercer Encuentro de Vinos de Autor 2013 Empresas argentinas apuestan a la normalización del mercado europeo de biocombustibles Giorgi instó a aumentar el comercio bilateral con Perú Grupo peruano invierte $30 M para producción de carrocerí­as La chilena Sodimac ingresa en el mercado brasileño El Banco Central convalidó una nueva suba de tasas y retiró $810 millones del mercado Pimpi Colombo: ""œEl control sobre los precios siempre lo ejerce el Estado"" El CEO de Petrobras en la Argentina regresó a Brasil EDICION: ES. EDICION: EN. EDICION: BR.   Mapa del sitio Ayuda Contacto Acerca de nosotros Suscribase";Diario BAE - La chilena Sodimac ingresa en el mercado brasileño;NA;20130529203054;fad14882e4451ea85095e0e55dc1ff8c;0.2871969;2013-05-30T03:32:19.641Z;http://www.diariobae.com/diario/2013/05/29/29150-la-chilena-sodimac-ingresa--en-el-mercado-brasileno.html
http://www.diariobae.com/diario/2013/05/29/29151-grupo-peruano-invierte-$30-m-para-produccion-de-carrocerias.html;"﻿ Diario BAE - Grupo peruano invierte $30 M para producción de carrocerías BAE Negocios Argentina Finanzas Negocios Mundo Espectaculos Sociedad Deportes Ed. Impresa Suplementos Grupo peruano invierte $30 M para producción de carrocerías Modasa llega a la Argentina para fabricar buses La empresa peruana Motores Diésel Andinos (Modasa) avanza con un proyecto para fabricar carrocerías para ómnibus de media y larga distancia en el país. En ese plan, la compañía proyecta concretar una inversión de u$s30 millones. El anuncio fue realizado ayer por ejecutivos de la empresa a la propia ministra de Industria, Débora Giorgi, durante su visita a Perú. Modasa –ubicada en el distrito de Lurín, a 40 kilómetros de la ciudad de Lima– produce dieciocho modelos de buses de diverso porte por mes y, de manera integrada, fabrica todos los elementos que constituyen a esos vehículos. La empresa busca utilizar la misma modalidad en la Argentina, integrando la mayor cantidad de componentes locales. Una vez instalada en el país, tiene vistas de exportar a Perú y a Colombia y, en una segunda etapa, a Brasil. Además de carrocerías, la compañía fabrica grupos electrógenos, tableros de transferencia automática y maquinaria industrial a base de motores diésel y automatismos electrónicos de marcas reconocidas a nivel mundial y tecnología de última generación. Ofrece, además, servicios integrales de mantenimiento. Actualmente, importa desde el país tubos de gas natural comprimido. Cada vez más fabricantes de carrocerías para ómnibus eligen a la Argentina como plataforma de exportación de sus productos hacia los mercados regionales. El último movimiento en ese sentido lo concretó el grupo brasileño Marcopolo, junto a su socio, la chilena Metalpar, cuando se quedaron con la fabricante local de carrocerías de micros de doble piso Metalsur. Según el director de Planeamiento Estratégico de Marcopolo, Rubén Bisi, la compra se decidió para “lograr productos para exportación desde la Argentina a Perú, Chile y otros mercados importantes”. También las empresas de transporte diversifican su negocio y se lanzan a fabricar carrocerías, tanto para uso propio como para vender a otros países. La última incursión en este tipo de negocios es la de la empresa Andesmar, que ahora también se dedicará a vender su producción de chasis y carrocerías a Chile. Otro caso similar es el de la empresa de transporte Flechabus, que invertirá $50 millones para levantar una planta de carrocerías de micros para su flota y así sustituir unidades que provienen de Brasil. En ese proceso de recuperación del negocio también se encuentra la empresa TATSA, que inició la exportación regional de ómnibus urbanos de piso bajo.      La chilena Sodimac ingresa en el mercado brasileño Buscan impulsar la temporada de esquí­ en Bariloche Codere reestructura vencimientos de deudas y renueva licencias en el paí­s Tercer Encuentro de Vinos de Autor 2013 Empresas argentinas apuestan a la normalización del mercado europeo de biocombustibles Giorgi instó a aumentar el comercio bilateral con Perú Grupo peruano invierte $30 M para producción de carrocerí­as La chilena Sodimac ingresa en el mercado brasileño El Banco Central convalidó una nueva suba de tasas y retiró $810 millones del mercado Pimpi Colombo: ""œEl control sobre los precios siempre lo ejerce el Estado"" El CEO de Petrobras en la Argentina regresó a Brasil EDICION: ES. EDICION: EN. EDICION: BR.   Mapa del sitio Ayuda Contacto Acerca de nosotros Suscribase";Diario BAE - Grupo peruano invierte $30 M para producción de carrocerías;NA;20130529203054;b929cee1fafa129fe55ab6d6906801f6;0.3185966;2013-05-30T06:10:44.891Z;http://www.diariobae.com/diario/2013/05/29/29151-grupo-peruano-invierte-$30-m-para-produccion-de-carrocerias.html
http://www.diariobae.com/diario/2013/05/29/29162-el-fmi-rebajo-el-pronostico-de-crecimiento-de-china.html;"﻿ Diario BAE - El FMI rebajó el pronóstico de crecimiento de china BAE Finanzas Argentina Finanzas Negocios Mundo Espectaculos Sociedad Deportes Ed. Impresa Suplementos El FMI rebajó el pronóstico de crecimiento de china Las perspectivas de progreso para este año pasaron de 8 a 7,75 por ciento. Advierten del peligro del alto endeudamiento del país. El FMI rebajó el pronóstico de crecimiento de china de 8 a 7,75 por ciento aunque ""sigue siendo un crecimiento fuerte"" , dijo el vicedirector del FMI, David Lipton , quien destacó que el pronóstico del FMI sigue estando por encima del 7,5 por ciento oficial. En 2012 la economía china había crecido 7,8 por ciento, el dato más débil desde 1999. El grupo de expertos del FMI considera que hay riesgos en las altas deudas y la concesión de créditos poco transparentes del país, advirtió Lipton , según la agencia de noticias DPA. Incluyendo los gastos de las administraciones locales, el FMI pronostica un endeudamiento total de China de en torno a 50 por ciento del producto interno bruto (PIB), frente al 10 por ciento del año pasado. China inyectó miles de millones en programas coyunturales, pero pese a ello el crecimiento se situó en el primer trimestre de este año en 7,7 por ciento, por debajo de las expectativas de los expertos. ""Hay peligros de que las inversiones financiadas con créditos vayan demasiado lejos"", dijo Lipton, que dijo que la concesión de créditos debe ser más transparente para poder utilizar de forma realmente efectiva las inversiones. En China se está produciendo un cambio del modelo de crecimiento para reducir la dependencia de las exportaciones, pero ahora el crecimiento depende a veces con fuerza de las inversiones, advirtió Lipton . Por eso es necesario aumentar los ingresos de las familias e impulsar un impulso interno más fuerte, añadió. En comparación con el débil crecimiento en Europa y Estados Unidos, las cifras chinas son destacables, pero China sigue necesitando una recuperación, según el FMI. Los expertos creen que el país necesita como mínimo un seis o siete por ciento de crecimiento para poder crear los suficientes puestos de trabajo y solucionar problemas de desarrollo.    El Banco Central convalidó una nueva suba de tasas y retiró $810 millones del mercado Francia y Alemania preparan un programa de empleo juvenil EE.UU. acusó a la empresa de pagos virtuales Liberty Reserve de lavar u$s 6.000 millones La rentabilidad del sistema financiero creció 24% en el primer trimestre División en la Fed: piden a Bernanke cambios en la polí­tica Colombo: ""El control sobre la economí­a siempre lo hace el Estado"" Mick Jagger no escribirá su biografí­a Dejan sin efecto el fallo que dispuso la caducidad de la personerí­a del PJ Montero: ""De la Sota hace una puesta de escena mediática con el decreto"" Zeballos se clasificó para la segunda ronda de Roland Garros Cristina recibirá a Agustí­n, el nene que se enojó por no poder verla en persona EDICION: ES. EDICION: EN. EDICION: BR.   Mapa del sitio Ayuda Contacto Acerca de nosotros Suscribase";Diario BAE - El FMI rebajó el pronóstico de crecimiento de china;NA;20130529203054;ebd4cfdbe39725522caf00d76d8c9175;0.28373766;2013-05-30T05:45:34.344Z;http://www.diariobae.com/diario/2013/05/29/29162-el-fmi-rebajo-el-pronostico-de-crecimiento-de-china.html
http://www.diariobae.com/diario/2013/05/29/29166-la-industria-petrolera-avanza-con-la-sustitucion-de-importaciones.html;"﻿ Diario BAE - La industria petrolera avanza con la sustitución de importaciones BAE Negocios Argentina Finanzas Negocios Mundo Espectaculos Sociedad Deportes Ed. Impresa Suplementos La industria petrolera avanza con la sustitución de importaciones Unas 40 empresas de la actividad se reunieron con los secretarios de Comercio Interior y de Industria, Guillermo Moreno y Javier Rendo La reunión de trabajo, convocada por el Ministerio de Industria y la Secretaría de Comercio Interior y que se realizó ayer en la sede de este último organismo, reunió a representantes de más de 40 empresas operadoras, proveedoras de servicios y de las cámaras que las nuclean, junto con funcionarios públicos. ""Hacemos una evaluación muy positiva de este proceso que busca la sustitución de importaciones a través del desarrollo de proveedores locales"", señaló el director de Compras y Contratos de YPF, Sebastián Sánchez. ""Desde YPF lo venimos traccionando fuertemente contactamos a 100 proveedores que pueden ofrecer sus bienes y servicios, los cuales serán tenidos en cuenta en futuras contrataciones"" , añadió. Por su parte, el titular de la Cámara Argentina de Proveedores de la Industria Petrolera (Capipe), Sergio Echebarrena , indicó que el sector ""avanza en la sustitución de importaciones a través del desarrollo de proveedores locales y la integración de la cadena de valor, dando un fuerte impulso al crecimiento de la industria nacional"". En diálogo con Télam, explicó que ""como Cámara venimos trabajando con YPF desde el año pasado. Concretamente a partir de la nueva gestión, la petrolera dio un golpe de timón y lleva adelante una política muy sólida de desarrollo de proveedores locales y de sustitución de importación de insumos"" , remarcó. En ese sentido, agregó: ""Podemos decir que estamos transitando por un camino muy promisorio para lograr esos objetivos, con los que se comprometieron YPF y las Secretarías de Industria y de Comercio"". "" Venimos trabajando para identificar las necesidades de aprovisionamiento de productos y servicios y a analizar alternativas para cubrirlas con oferta local, sustituyendo importaciones, desarrollando proveedores y mejorando la competitividad de las compañías del país"" , precisó Echebarrena. El titular de Capipe indicó que en la reunión participaron las principales petroleras que operan en el país, como Pan American Energy, Tecpetrol, Total, Apache, Chevron, Compañía General de Combustibles (CGC) y PyMEs proveedoras de insumos. Explicó que a diferencia de otras industrias, en la petrolera la incorporación de proveedores e insumos es algo más complejo, pues tanto el proveedor como el producto deben estar debidamente testeados y certificados por los organismos correspondientes. Para el presidente de Adimra, Juan Carlos Lascurain , ""la participación de las petroleras es fundamental, pues representan a uno de los sectores más fuertes de la economía y en expansión a partir del posible desarrollo de hidrocarburos no convencionales"". En este segmento de la exploración y puesta en producción de los hidrocarburos no convencionales, dijo que ""hay mucha tecnología para desarrollar, y tenemos una industria que puede participar"". Lascurain calificó de ""positiva"" la decisión del Gobierno de sustituir importaciones privilegiando insumos nacionales, por cuanto ""asegura más desarrollo en tecnología y más empleo local"". Para avanzar con la sustitución de importaciones se conformaron mesas de trabajo entre proveedores y clientes presentes a lo largo de la cadena de valor petrolera: exploración, explotación, refinación y comercialización de derivados del petróleo y del gas. Como resultado de estas interacciones entre los participantes de la industria, se aceleró el proceso de sustitución de importaciones en la industria petrolera, permitiendo el reemplazo de insumo extranjero por producción nacional.    Grupo peruano invierte $30 M para producción de carrocerí­as La chilena Sodimac ingresa en el mercado brasileño Buscan impulsar la temporada de esquí­ en Bariloche Codere reestructura vencimientos de deudas y renueva licencias en el paí­s Tercer Encuentro de Vinos de Autor 2013 Empresas argentinas apuestan a la normalización del mercado europeo de biocombustibles La presidenta recibió al nene que la querí­a conocer en persona ""Eva somos cada una de nosotras"" La industria petrolera avanza con la sustitución de importaciones Se debate en diputadis el proyecto de exteriorización de divisas A pesar del paro, el gobierno bonaerense no mejorará la oferta a los docentes EDICION: ES. EDICION: EN. EDICION: BR.   Mapa del sitio Ayuda Contacto Acerca de nosotros Suscribase";Diario BAE - La industria petrolera avanza con la sustitución de importaciones;NA;20130529203054;a7d853195f93b00e859807998706e448;0.29623452;2013-05-30T03:37:57.464Z;http://www.diariobae.com/diario/2013/05/29/29166-la-industria-petrolera-avanza-con-la-sustitucion-de-importaciones.html
